Entity,Code,Year,"All ages (per 100,000)","70+ years old (per 100,000)","50-69 years old (per 100,000)","15-49 years old (per 100,000)","5-14 years old (per 100,000)","Age-standardized (per 100,000)"
South Africa,ZAF,2013,13.3088539267,21.8128100504,19.2698052258,17.719876901000003,0.526236171208,13.787873464499999
South Africa,ZAF,2014,13.339251424899999,20.9649024307,18.793280924799998,17.7998073342,0.573291792327,13.739099514400001
South Africa,ZAF,2015,13.6140312531,20.1486912344,18.3749004386,18.328728958899998,0.572794369496,13.9005182768
South Africa,ZAF,2016,13.972142795900002,19.6769275226,18.2275421326,18.9523798102,0.574895484329,14.1646594924
South Asia,,1990,16.6673726132,20.7055435066,18.3049457276,28.4040730804,1.64004068313,18.6449244806
South Asia,,1991,16.7227100442,20.9587286826,18.5636780033,28.363260096,1.63161634473,18.7044747323
South Asia,,1992,16.849879339599998,21.2061813156,18.831496663899998,28.447569216199998,1.6290504177399998,18.8237580246
South Asia,,1993,16.9008003784,21.3590443663,19.0061479768,28.3847242207,1.61715961024,18.8497521542
South Asia,,1994,16.9950142733,21.4903136723,19.2014509455,28.3771731684,1.61191610097,18.9065253686
South Asia,,1995,17.0813341587,21.6224317831,19.3936121557,28.332161911399997,1.59815013389,18.944004185
South Asia,,1996,16.9749918439,21.5931006215,19.1805199147,28.005891255799998,1.5761517824999998,18.7659174851
South Asia,,1997,16.9567855996,21.6824834235,19.086651918,27.8085387174,1.55532500666,18.6807129915
South Asia,,1998,16.8322689552,21.6850283528,18.8648435463,27.4225427044,1.5270805085899999,18.4713929127
South Asia,,1999,16.7520542513,21.8339231044,18.7914086832,27.081356108599998,1.49864018742,18.319577631999998
South Asia,,2000,16.6902296116,22.0480981809,18.7754068811,26.7611117709,1.4683027132500002,18.1899710899
South Asia,,2001,16.67449928,22.450393741,18.8964779832,26.517989352199997,1.43745892789,18.1267896323
South Asia,,2002,16.651740469900002,22.938511139,19.081082130000002,26.2465541371,1.4069359803800001,18.0694620472
South Asia,,2003,16.5509958137,23.4159980302,19.2159656903,25.848619943899998,1.3565138024699999,17.9352827908
South Asia,,2004,16.5069700842,23.9253613994,19.3502791017,25.5541863243,1.32259747241,17.852591003500002
South Asia,,2005,16.4740417237,24.481772864600003,19.4722847455,25.279342860899998,1.29033712158,17.7819574488
South Asia,,2006,16.192747037100002,24.341491136800002,18.8949836319,24.745103387,1.2474349115999999,17.4055456971
South Asia,,2007,15.9050160288,24.2419342462,18.3615776235,24.196590278,1.20544476861,17.0355821099
South Asia,,2008,15.597962307,24.2005089351,17.8631369801,23.6052445621,1.16480221164,16.6543065925
South Asia,,2009,15.3616195816,24.1919665934,17.4906229607,23.1137475089,1.1390252245199999,16.351817873599998
South Asia,,2010,15.183690149899999,24.2997647574,17.200224265000003,22.7061336494,1.115359558,16.1144375186
South Asia,,2011,15.2429288167,24.7594420184,17.2840270195,22.6365049875,1.10005276157,16.1306138864
South Asia,,2012,15.2941250405,25.2210771006,17.3566188872,22.549234471000002,1.0803417047300001,16.138051779
South Asia,,2013,15.183583268900001,25.4101922308,17.2129805026,22.224571465100002,1.04883679837,15.969748823400002
South Asia,,2014,15.1418958409,25.6309167463,17.123010329,22.001444439100002,1.0263589253699998,15.8627495084
South Asia,,2015,15.0240030321,25.682568527199997,16.9914054017,21.6469809909,0.996859312143,15.6701273473
South Asia,,2016,14.8220237481,25.6278105301,16.7457051655,21.1694259164,0.960656850202,15.379840698599999
South Korea,KOR,1990,13.319483711500002,29.933157102499997,21.0830768494,16.3551177026,0.645165986887,14.1629938214
South Korea,KOR,1991,13.2344114998,30.628339755,20.9379777621,16.0389141869,0.637195365322,14.0014059121
South Korea,KOR,1992,13.3834756298,31.477589217300004,21.1533323839,16.0379475288,0.649477265601,14.0653521688
South Korea,KOR,1993,13.7136915463,32.8987718149,21.6252508306,16.2258623037,0.667180486606,14.3086621094
South Korea,KOR,1994,14.2549560133,34.7228419908,22.3195200586,16.6526848187,0.703309237558,14.7410038634
South Korea,KOR,1995,14.9555454773,37.184650126600005,23.269268377,17.211900697100003,0.722241150873,15.336018776300001
South Korea,KOR,1996,15.934501514,41.002880966599996,24.726084622100004,18.016845866,0.735769492589,16.241855364099997
South Korea,KOR,1997,16.9581194131,45.585183596,26.449840559500004,18.7265851986,0.7524403268459999,17.2028778121
South Korea,KOR,1998,18.3666797963,52.2193087951,29.0681703237,19.6795247451,0.771293248823,18.5854059634
South Korea,KOR,1999,19.4523332937,58.774788256099995,31.234751257299997,20.217856167500003,0.6598474052919999,19.6381370256
South Korea,KOR,2000,20.5868075919,65.1037801414,33.3738550267,20.806471404,0.603819013153,20.687586303899998
South Korea,KOR,2001,22.1606151551,72.3836217998,36.204660605200004,21.7402682717,0.618611436107,22.0973849003
South Korea,KOR,2002,23.7961792361,79.03790130189999,38.747906558400004,22.7312371424,0.644736492422,23.4508733316
South Korea,KOR,2003,25.4134336754,84.2202118459,40.6878630682,23.7537916982,0.665275855944,24.603525045999998
South Korea,KOR,2004,26.720651502699997,89.259803404,42.2896080939,24.1514835311,0.703719085498,25.4088958258
South Korea,KOR,2005,28.0578222,93.7783990662,43.4111553961,24.6957376691,0.732575502723,26.1936332331
South Korea,KOR,2006,28.7828576903,96.0659155623,44.0000337674,24.9942218499,0.750886169695,26.4705591117
South Korea,KOR,2007,29.8669303952,97.6605396599,44.4609050524,26.0283825308,0.772234825705,27.0789713106
South Korea,KOR,2008,30.8402919831,98.19560739239999,44.9526230359,26.8220359743,0.7852083548230001,27.4979771083
South Korea,KOR,2009,31.890827561800002,98.5400423541,45.5533272092,27.6052424696,0.820063897144,27.9573814759
South Korea,KOR,2010,32.5577631351,99.5341313094,45.8342154736,27.6526672423,0.8354788875589999,28.070835439
South Korea,KOR,2011,32.3302035168,97.19119532090001,44.964178556,27.0519176142,0.8317520884359999,27.4282018765
South Korea,KOR,2012,32.0023947929,95.5865841275,43.8050182178,26.331604340200002,0.7651300146750001,26.7001680695
South Korea,KOR,2013,31.761232433700002,92.402355074,42.9095506213,25.901329590000003,0.704009268116,26.047878699299996
South Korea,KOR,2014,31.736955247900003,90.5568116215,42.2895106338,25.613821406099998,0.676186327673,25.634041296299998
South Korea,KOR,2015,31.857565931800004,89.0405227613,41.8918578411,25.484846720900002,0.655079761291,25.3478101234
South Korea,KOR,2016,32.0450393752,88.0068868807,41.5327047176,25.432410026,0.637289817519,25.114700286599998
South Sudan,SSD,1990,3.02536562386,28.4646578329,13.1618460767,3.27398835152,0.39441181822300003,6.260623774250001
South Sudan,SSD,1991,3.02873235103,28.5832392357,13.248581197099998,3.2711595461600003,0.38572102517699997,6.28030015069
South Sudan,SSD,1992,3.09191401525,29.386197567500002,13.5510579607,3.34390019709,0.384082293986,6.4364759420899995
South Sudan,SSD,1993,3.1523824570100003,30.3586162433,13.8670108585,3.4019453678200002,0.375441772179,6.601613110150001
South Sudan,SSD,1994,3.21571173975,31.1642832002,14.166942567200001,3.46132329752,0.37037953899099996,6.751327547800001
South Sudan,SSD,1995,3.2815128650400003,31.8233427482,14.4348526496,3.5191580208,0.36795598765799997,6.881899754770001
South Sudan,SSD,1996,3.31360982497,32.3623929435,14.621500179499998,3.50476029149,0.35727999769400004,6.9513863874499995
South Sudan,SSD,1997,3.20209522873,32.4351622154,14.4076020284,3.25926155639,0.319436653568,6.792133849800001
South Sudan,SSD,1998,3.2422791406200004,32.5857927886,14.5221653034,3.27418375816,0.320453693843,6.82927397007
South Sudan,SSD,1999,3.22925779374,32.2862800036,14.4195542449,3.24229222907,0.320587152799,6.766842132789999
South Sudan,SSD,2000,3.2123963424600004,31.7448722093,14.2889622901,3.2271500327200004,0.330644580686,6.68552349045
South Sudan,SSD,2001,3.0505568427,30.8853545064,13.7568189023,3.03230337404,0.304748284553,6.41359816616
South Sudan,SSD,2002,2.9640766201399997,30.2804741188,13.4772722637,2.94357701346,0.296259446274,6.261770531529999
South Sudan,SSD,2003,2.9989798909000003,30.161077084499997,13.5278049726,3.03056816088,0.31052816845,6.297639085609999
South Sudan,SSD,2004,3.05127045802,30.354563305899998,13.6106286836,3.1255881243299997,0.327956865104,6.37326734074
South Sudan,SSD,2005,3.0827902777,30.729291981199996,13.6571078864,3.1580596325799997,0.34300521661600003,6.42636023555
South Sudan,SSD,2006,3.1682399664500003,31.1582504835,13.839599516799998,3.29473534762,0.37001266692,6.56434321769
South Sudan,SSD,2007,3.2002917400100004,31.3626202781,13.8718908319,3.34396568856,0.383224246772,6.61325580753
South Sudan,SSD,2008,3.18380397537,31.3331123935,13.752070215600002,3.3118940384999997,0.384431947782,6.5715541165
South Sudan,SSD,2009,3.18198377503,31.077627270700003,13.6393777874,3.31064100038,0.39075671658199995,6.53176095904
South Sudan,SSD,2010,3.1500652993300005,30.6457833712,13.440291398100001,3.2645505422100003,0.385457540507,6.43932246434
South Sudan,SSD,2011,3.1219679905800004,30.476909875,13.327366398199999,3.2268983667999995,0.375768404002,6.387163756860001
South Sudan,SSD,2012,3.16758706236,30.7463296293,13.4548759347,3.28227670164,0.379169013504,6.46174763094
South Sudan,SSD,2013,3.21969363059,31.1317109937,13.599034212400001,3.3385222512899997,0.384243267166,6.54850741549
South Sudan,SSD,2014,3.26872844072,31.5077691704,13.7466935083,3.38685816469,0.38394587211700004,6.63072334393
South Sudan,SSD,2015,3.31485572449,31.7914733213,13.865578145999999,3.42941224721,0.390465740589,6.69814705525
South Sudan,SSD,2016,3.34831730492,32.1483355931,13.9463743028,3.46487053261,0.391785996982,6.757469568049999
Southeast Asia,,1990,8.3862263502,23.4082865471,12.888378026300002,12.4976707504,0.302862740535,10.366269276
Southeast Asia,,1991,8.37635226374,23.253034475299998,12.860894590000001,12.4063486001,0.296789842644,10.292031101700001
Southeast Asia,,1992,8.31979640967,22.917960536400003,12.7843194743,12.2441168848,0.293123818536,10.1561665319
Southeast Asia,,1993,8.361350988489999,22.7060825563,12.712145248099999,12.2637963259,0.284892383953,10.117673531000001
Southeast Asia,,1994,8.45418042536,22.5420300563,12.6836333238,12.3586242072,0.283533396939,10.1304911895
Southeast Asia,,1995,8.497560282830001,22.367763084099998,12.624771420799998,12.3557100396,0.282388426388,10.0905071858
Southeast Asia,,1996,8.47613661878,22.060750009,12.5473213819,12.2417822109,0.280688310269,9.98543472976
Southeast Asia,,1997,8.349846044669999,21.960289961,12.4483112779,11.9204423323,0.27822505441100004,9.79331290175
Southeast Asia,,1998,8.24348630071,21.6982016661,12.381449844,11.638634968,0.269512972652,9.61830804486
Southeast Asia,,1999,8.08197919079,21.0202067469,12.2279890174,11.2956093338,0.261358480815,9.36899184388
Southeast Asia,,2000,7.960877189,20.5902409863,12.2166328556,10.9874169964,0.255351478006,9.18407389999
Southeast Asia,,2001,7.78598944298,20.2242038253,12.075402949999999,10.631364336299999,0.247313504874,8.95207770157
Southeast Asia,,2002,7.642231065260001,19.8765134999,11.9136829307,10.3388093866,0.244097561999,8.74980055448
Southeast Asia,,2003,7.488034272869999,19.6569638647,11.7752919734,10.015820229900001,0.24196326981400001,8.546528068639999
Southeast Asia,,2004,7.223462110769999,19.3124101618,11.4757586907,9.53542017483,0.2350968764,8.22776070966
Southeast Asia,,2005,7.034075087970001,19.1910689535,11.257012083100001,9.16356413519,0.233307274893,7.99550765312
Southeast Asia,,2006,6.94507444911,18.907716396199998,11.0904760194,8.96164946948,0.22631357146199998,7.8387689727
Southeast Asia,,2007,6.8573507527399995,18.688923166,10.9425748993,8.763779975899999,0.21783911840499998,7.69380376774
Southeast Asia,,2008,6.77942893254,18.3784161627,10.768367942,8.60002080481,0.213495694124,7.554683014269999
Southeast Asia,,2009,6.704079051619999,17.9648007471,10.6050029041,8.452127459349999,0.208349744506,7.41761966822
Southeast Asia,,2010,6.625755508279999,17.660797415199998,10.481326492600001,8.287505265650001,0.202250654613,7.2862605695800005
Southeast Asia,,2011,6.595459634609999,17.556665783,10.402396709,8.18871008014,0.200060367603,7.209765500840001
Southeast Asia,,2012,6.550548157900001,17.469057909700002,10.255149767499999,8.078857097010001,0.19847794735000002,7.116399899549999
Southeast Asia,,2013,6.50447816222,17.4033991883,10.1032248459,7.96845566913,0.193538622242,7.02385918007
Southeast Asia,,2014,6.4741513287700005,17.343403187099998,9.9642990628,7.880050624650001,0.192082977327,6.94517500568
Southeast Asia,,2015,6.474578888880001,17.3651905581,9.888310589,7.82451423672,0.186045981268,6.89919039158
Southeast Asia,,2016,6.47073196349,17.4422532547,9.79522435754,7.76392834578,0.180112969107,6.84668878033
Southern Latin America,,1990,12.642545008599999,30.8439246861,21.796509261700002,14.918852578900001,0.608857845061,13.485068916800001
Southern Latin America,,1991,12.5298276448,30.7441091308,21.463553935,14.729592935800001,0.61395153415,13.3215263073
Southern Latin America,,1992,12.4427821976,30.5079195713,21.1693884818,14.5790929039,0.620710873198,13.1788890668
Southern Latin America,,1993,12.5194314317,30.381511033200002,21.0421435599,14.676244886100001,0.627756706583,13.198443154699998
Southern Latin America,,1994,12.679880219700001,29.894385471800003,21.0677048045,14.9305918445,0.620269091867,13.2937511259
Southern Latin America,,1995,12.8713982839,29.9041575795,21.2896288393,15.1168878512,0.622369242991,13.4206755364
Southern Latin America,,1996,12.986697021600001,29.5982030628,21.3508549295,15.260319605400001,0.620714272284,13.4717686855
Southern Latin America,,1997,13.0668553978,29.311200989,21.2785212405,15.379915335899998,0.646333744862,13.492072926499999
Southern Latin America,,1998,13.0335568517,28.928378031399998,21.030631533199998,15.359957132,0.647047366144,13.398897954699999
Southern Latin America,,1999,12.9265219533,28.2205350104,20.5386266716,15.3111161812,0.664475741604,13.230919061
Southern Latin America,,2000,12.8080847256,27.405901151300004,20.0926380198,15.2349811749,0.696648445818,13.052642284900001
Southern Latin America,,2001,12.7672909832,26.809496466400002,19.6616673396,15.2788957648,0.752349680194,12.958687499699998
Southern Latin America,,2002,12.6580943692,26.1217976023,19.233401036,15.190450127,0.7847851047509999,12.7960700859
Southern Latin America,,2003,12.3621887344,25.432468351100002,18.5506633085,14.804027247599999,0.793934964599,12.4393375679
Southern Latin America,,2004,12.1116514268,24.5502424287,17.826433335,14.536115098200002,0.8169199699959999,12.125343664799999
Southern Latin America,,2005,12.0221137363,23.8619251379,17.3217222643,14.488718058,0.8486485443990001,11.9705810676
Southern Latin America,,2006,11.9888399993,23.3453010353,16.925046355699997,14.512923259599999,0.8875063095410001,11.8825252879
Southern Latin America,,2007,12.0754352801,23.1634368537,16.696325606000002,14.692125184100002,0.884593973815,11.914929896499999
Southern Latin America,,2008,12.114687895500001,22.658457023900002,16.5158706452,14.82013139,0.858691447404,11.9061798085
Southern Latin America,,2009,12.1224769321,22.257784016800002,16.29332391,14.8973414611,0.82559118809,11.8709325443
Southern Latin America,,2010,12.0113312369,22.0117883387,16.0041910256,14.7461856678,0.800383836991,11.7221946339
Southern Latin America,,2011,11.96136907,21.5988403488,15.8331476817,14.711022410500002,0.779638523498,11.6413966764
Southern Latin America,,2012,11.9743030575,21.3839449118,15.666828633500002,14.772797618400002,0.746727167174,11.6208301091
Southern Latin America,,2013,12.0015737141,21.0779635807,15.4736417303,14.869937130199999,0.757546039851,11.6182745116
Southern Latin America,,2014,12.0595909772,20.8183658614,15.3676518721,14.9906469554,0.746591255976,11.643323153499999
Southern Latin America,,2015,12.0094227907,20.8897291182,15.391556791,14.7944151817,0.736865790786,11.5537059343
Southern Latin America,,2016,11.9531091824,21.0236179212,15.4311590171,14.573379493300001,0.731683076751,11.4572931942
Southern Sub-Saharan Africa,,1990,14.2592665447,27.84596791,22.3068251218,23.1870975075,0.12050120473900001,18.2612736237
Southern Sub-Saharan Africa,,1991,14.1660598353,27.4078265406,22.1165941884,22.9191708486,0.119564287873,18.0551038024
Southern Sub-Saharan Africa,,1992,14.348806446900001,27.8558166435,22.5520998372,23.028049928599998,0.120200592751,18.2207255715
Southern Sub-Saharan Africa,,1993,13.9848869762,27.9508803544,22.3837987639,22.1605583294,0.120189834262,17.7380065954
Southern Sub-Saharan Africa,,1994,14.079315697399998,28.8356987371,23.0475826761,22.000097296099998,0.123522757686,17.8298744287
Southern Sub-Saharan Africa,,1995,14.0895556075,30.0912081482,23.9874217046,21.5985997061,0.12677032070699998,17.8724299093
Southern Sub-Saharan Africa,,1996,14.216990351000002,31.548627026400002,25.198861074200003,21.3877858657,0.132295030859,18.0721392056
Southern Sub-Saharan Africa,,1997,14.934102799999998,33.8416257283,27.4307637187,22.0986274301,0.138403715703,18.9982107828
Southern Sub-Saharan Africa,,1998,15.3306386184,35.5004167736,28.547651912899997,22.4101248086,0.145651083766,19.454420826099998
Southern Sub-Saharan Africa,,1999,16.0097521178,36.8248314241,29.4558784212,23.3051883714,0.161418151994,20.1312655359
Southern Sub-Saharan Africa,,2000,17.3896618098,38.7356027467,31.0088566731,25.3692445685,0.176571044549,21.598759132199998
Southern Sub-Saharan Africa,,2001,17.267782701199998,39.0395757794,30.3596157802,25.070785911999998,0.183081238753,21.3127717475
Southern Sub-Saharan Africa,,2002,17.726283796300002,39.9432110607,30.4843127075,25.6746657407,0.186965204208,21.6753615247
Southern Sub-Saharan Africa,,2003,17.9085124568,40.457768952,30.3839517694,25.817433973599996,0.193723188003,21.7479601085
Southern Sub-Saharan Africa,,2004,17.8942033954,40.7431163145,30.357644171,25.5922926652,0.203085691353,21.6356682487
Southern Sub-Saharan Africa,,2005,17.6500197485,40.734633459,30.1551644713,24.990313815500002,0.21810040269999997,21.2670169617
Southern Sub-Saharan Africa,,2006,17.3578778312,40.5240578668,29.912747568100002,24.309808856,0.235801031061,20.7885248144
Southern Sub-Saharan Africa,,2007,16.6145873941,40.0482274719,29.1556808445,22.9244167142,0.25489398491099996,19.8133580473
Southern Sub-Saharan Africa,,2008,15.9850503616,40.087637468400004,28.4132149998,21.7385645378,0.280764468282,18.9841997555
Southern Sub-Saharan Africa,,2009,15.4595074347,40.054163083000006,27.812474497599997,20.7356040757,0.310410685598,18.3153764766
Southern Sub-Saharan Africa,,2010,14.949255319899999,39.7736503832,27.1637372044,19.799650905500002,0.330152011503,17.6741295681
Southern Sub-Saharan Africa,,2011,14.4321768308,39.3408365945,26.4227889028,18.880199458099998,0.36738180148,17.043071746299997
Southern Sub-Saharan Africa,,2012,13.925479671400002,38.605313248899996,25.3721774358,18.0743470289,0.391464446398,16.4025222368
Southern Sub-Saharan Africa,,2013,13.731027499400001,37.6294152803,24.457273952599998,17.8406814101,0.409683830196,16.0940827081
Southern Sub-Saharan Africa,,2014,13.737907589399999,36.8929146018,23.9507600163,17.8892655432,0.43539100049800006,16.0110978335
Southern Sub-Saharan Africa,,2015,13.920492656299999,36.1557430598,23.527009440399997,18.2648808254,0.430857114686,16.090339750400002
Southern Sub-Saharan Africa,,2016,14.1826432309,36.0116506795,23.383974312699998,18.7270337368,0.42848632464299996,16.287074932099998
Spain,ESP,1990,8.94683456543,22.0904967341,12.795625796,8.44011344512,0.287301578698,7.937681313540001
Spain,ESP,1991,8.99733076348,21.887888646,12.6894375543,8.44612298717,0.275487033853,7.89933171672
Spain,ESP,1992,8.93869966003,21.6032333173,12.5340885178,8.284569286830001,0.25214256952499997,7.7652814825
Spain,ESP,1993,8.97600922485,21.4744282192,12.543737071999999,8.20519691256,0.248981823647,7.71591828155
Spain,ESP,1994,8.9685023381,21.3027701291,12.417739348700001,8.106973553569999,0.23168500552500002,7.62616384741
Spain,ESP,1995,8.91817469514,21.1745449463,12.2464957612,7.94447481924,0.223490532254,7.49654544803
Spain,ESP,1996,8.95780451905,20.917395737099998,12.160138729,7.96081216973,0.218883130878,7.459123224160001
Spain,ESP,1997,9.14256323478,20.7527153397,11.917678411799999,8.31172449794,0.211203931788,7.556968288369999
Spain,ESP,1998,9.13498710881,20.474592316,11.656048627,8.3426244385,0.190657554162,7.48182273479
Spain,ESP,1999,9.05036331175,20.096045170900002,11.5198776552,8.2167330416,0.176806491606,7.35110006549
Spain,ESP,2000,9.02718650716,19.507200558300003,11.331102007,8.28431294859,0.18386986735,7.29130866643
Spain,ESP,2001,8.947870730450001,18.9162146093,11.1237003488,8.26566081797,0.181571303417,7.17839706231
Spain,ESP,2002,8.96313640573,18.670645439999998,11.1205397591,8.29764722682,0.178695549544,7.156235692449999
Spain,ESP,2003,8.96143114495,18.4533886741,11.0370675162,8.34780566718,0.175215332237,7.13326825305
Spain,ESP,2004,8.86215610472,18.053752271300002,10.897121557,8.28486363691,0.17337921134499998,7.03108625458
Spain,ESP,2005,8.73842584217,17.7269939682,10.8051616212,8.151784101470001,0.158981549214,6.906442715950001
Spain,ESP,2006,8.57704916482,17.1271323682,10.745682962,8.004663422330001,0.148081336385,6.757262155269999
Spain,ESP,2007,8.47081424494,16.8453105464,10.7242843315,7.880579136890001,0.148421385749,6.653671484969999
Spain,ESP,2008,8.38830361554,16.526548267,10.7714483956,7.79408604358,0.136669469837,6.57382236081
Spain,ESP,2009,8.26199035112,16.2602245076,10.748139141100001,7.631645607359999,0.13316436708999999,6.442796167269999
Spain,ESP,2010,8.11096158807,15.8881069016,10.7000628915,7.42699146773,0.126404055045,6.2748298482500005
Spain,ESP,2011,8.092688917270001,15.769110072899998,10.6948419905,7.385633626360001,0.125255442356,6.22034854534
Spain,ESP,2012,8.18480144811,15.897284308699998,10.8157935395,7.43970360528,0.123123531323,6.24698956962
Spain,ESP,2013,8.15563741288,15.675222789,10.9665635933,7.2972085818200005,0.11586535967200001,6.16859477898
Spain,ESP,2014,8.123055023,15.4905987445,10.8903441629,7.23122070164,0.11828221364199999,6.10087231496
Spain,ESP,2015,8.07887414502,15.522927645100001,10.6906138042,7.16096022436,0.116380737416,6.024930249670001
Spain,ESP,2016,8.09170085026,15.5409670577,10.5205822272,7.206524175639999,0.115301805618,6.00214197849
Sri Lanka,LKA,1990,36.7144006767,98.7649819997,43.497346686200004,52.877951337099994,1.80868929769,41.1025704942
Sri Lanka,LKA,1991,36.6408076038,99.21354679929999,43.481701291,52.28137787549999,1.7606261323399999,40.835279289
Sri Lanka,LKA,1992,36.9785151443,99.31829038410001,44.520662569500004,52.209980092600006,1.76053770239,40.9975149326
Sri Lanka,LKA,1993,37.6836116207,100.096685002,46.4497379507,52.611407928800006,1.60077161127,41.610920695800004
Sri Lanka,LKA,1994,39.003943539999995,100.585428967,48.378209896,54.022580528599995,1.66015321655,42.692973438100005
Sri Lanka,LKA,1995,40.4043142655,101.41643671700001,50.2804021104,55.4616564901,1.7784046321999998,43.8092561258
Sri Lanka,LKA,1996,41.497149569600005,102.495045992,51.56174316519999,56.461706357900006,1.87472690717,44.6375183114
Sri Lanka,LKA,1997,43.1257310935,107.103085004,52.552879939700006,58.221868384000004,1.92634943333,46.0555399132
Sri Lanka,LKA,1998,43.0923014734,108.367014172,52.6420948815,57.439306058700005,1.7906619961,45.791481669
Sri Lanka,LKA,1999,41.8572185341,105.891654567,51.6589511789,55.0545451153,1.67901225652,44.252924488599994
Sri Lanka,LKA,2000,39.919610359400004,101.918237487,50.1726716404,51.7313100951,1.60688826828,42.0284591935
Sri Lanka,LKA,2001,37.8730256032,97.9184169547,48.415099926,48.4218681909,1.51584585376,39.7328775339
Sri Lanka,LKA,2002,35.706840223,94.33804120559999,46.6722441907,44.9825072268,1.45200267582,37.4139353793
Sri Lanka,LKA,2003,33.788399498000004,91.07245045639999,44.9120709495,42.010978823,1.44068305848,35.346859193
Sri Lanka,LKA,2004,32.0362646554,87.9451678501,43.151646037,39.342638115999996,1.43559179574,33.451936925300004
Sri Lanka,LKA,2005,30.7187931925,84.94610324439999,41.646999621,37.3572024558,1.51951177405,31.973237657299997
Sri Lanka,LKA,2006,28.789360108100002,80.3011883946,39.3075233042,34.784849632000004,1.31796980487,29.902847546200004
Sri Lanka,LKA,2007,27.3424259396,77.9789703227,37.6574965359,32.735212936399996,1.14282115238,28.388356068900002
Sri Lanka,LKA,2008,26.1381660427,74.5762414249,36.1509444931,31.189359734600004,1.05542949952,27.0913259945
Sri Lanka,LKA,2009,24.777336222299997,69.834715872,34.281322220199996,29.573119462599998,1.00983371799,25.61446138
Sri Lanka,LKA,2010,24.0245421393,67.2810685327,33.1623700205,28.6552979212,0.9891411070589999,24.7706780406
Sri Lanka,LKA,2011,23.9493102791,66.7215162328,32.9815185487,28.419799477,0.9791839971399999,24.5699270247
Sri Lanka,LKA,2012,23.8303181261,65.794260004,32.778366906900004,28.105830931800003,0.9535803872080001,24.2971906961
Sri Lanka,LKA,2013,23.842991432199998,65.2241940434,32.7187875697,27.9147875768,0.932810040869,24.1416463253
Sri Lanka,LKA,2014,23.8374999717,64.6603201182,32.6692781799,27.623229412599997,0.903048633999,23.9468378625
Sri Lanka,LKA,2015,23.9033852331,64.2104884477,32.7022300265,27.36216704,0.8703980734490001,23.8005439507
Sri Lanka,LKA,2016,24.0186110334,64.0313649718,32.7044743147,27.142122197200003,0.842589668504,23.6887727677
Sub-Saharan Africa,,1990,6.79971045981,49.9502246585,23.2983546658,8.49233937095,0.514516830237,12.413171756699999
Sub-Saharan Africa,,1991,6.83179368554,50.4285048887,23.458549636,8.51310099186,0.519229188142,12.4933600887
Sub-Saharan Africa,,1992,6.89302038978,51.103983516700005,23.701628640000003,8.567926909279999,0.522846496212,12.622565278900002
Sub-Saharan Africa,,1993,6.88747331381,51.64936472869999,23.8258244052,8.49140438915,0.52587732465,12.6496228797
Sub-Saharan Africa,,1994,6.9405829068900005,52.366831165099995,24.1024478897,8.49789644237,0.529557392732,12.7611365825
Sub-Saharan Africa,,1995,6.99049824339,53.143156642300006,24.428651201,8.475019835740001,0.531986963056,12.868669586800001
Sub-Saharan Africa,,1996,7.02926090026,53.9554392638,24.819406259,8.45475121349,0.529695690998,12.988548628599998
Sub-Saharan Africa,,1997,7.0968758519,54.799215732,25.199962113500003,8.4983072498,0.526987484206,13.1453045452
Sub-Saharan Africa,,1998,7.15678398626,55.5536843446,25.525511410399996,8.53090931008,0.527715344744,13.2755869525
Sub-Saharan Africa,,1999,7.1788480985800005,55.720063824899995,25.5627184027,8.54861977263,0.527536352157,13.302246936400001
Sub-Saharan Africa,,2000,7.3077508913199996,56.11242000829999,25.7732724486,8.744163558119999,0.534520022239,13.4759757454
Sub-Saharan Africa,,2001,7.185666626490001,55.4074860206,25.282274892100002,8.5967328027,0.530968016701,13.262189911
Sub-Saharan Africa,,2002,7.13259390863,54.9523987788,24.953501515400003,8.55936238791,0.525405135496,13.1526234219
Sub-Saharan Africa,,2003,7.08008337824,54.509995760500004,24.675307362999998,8.50857816337,0.524741306557,13.046590224
Sub-Saharan Africa,,2004,6.990612013740001,54.022993464799995,24.3628697239,8.38253040851,0.52634161521,12.891894683799999
Sub-Saharan Africa,,2005,6.8971894278,53.585450464800005,24.0752615901,8.23703160621,0.5271439536960001,12.7316267272
Sub-Saharan Africa,,2006,6.82015702507,53.2296538052,23.8872720408,8.11829285826,0.535207370294,12.6003581616
Sub-Saharan Africa,,2007,6.69218981535,52.8056898905,23.6197878093,7.90995514126,0.538210543628,12.3978979471
Sub-Saharan Africa,,2008,6.570257256750001,52.481581279,23.319397566,7.71378459816,0.534269082728,12.2017883942
Sub-Saharan Africa,,2009,6.47608800392,52.2033840594,23.0838841566,7.55467833285,0.536390637626,12.0483749814
Sub-Saharan Africa,,2010,6.40368970822,51.976811241,22.8958235294,7.423836956610001,0.536258198203,11.925388046
Sub-Saharan Africa,,2011,6.315513479139999,51.6305370672,22.5949952216,7.29954386417,0.5345172592540001,11.7826563733
Sub-Saharan Africa,,2012,6.24526957841,51.2416831368,22.276333648999998,7.20808686256,0.536876441009,11.6527262359
Sub-Saharan Africa,,2013,6.2064391279899995,50.872455293600005,22.0085279782,7.16987606633,0.536285712344,11.5670695867
Sub-Saharan Africa,,2014,6.193310555769999,50.6011599265,21.8077733107,7.163233288759999,0.530589279607,11.5148180389
